Russian

TUTORIAL_INICIO_PASO_15E;У вас получилось! Турбина синхронизирована. Теперь вы можете замкнуть выключатель синхроноскопа и начать подавать энергию в городскую сеть.

TUTORIAL_INICIO_PASO_16;Поздравляем! Теперь реактор полностью под вашим управлением. Увеличивайте мощность в соответствии с потреблением или снижайте её в часы низкой нагрузки. Не забывайте уравнивать распределение мощности между активной зоной, испарителем и конденсатором. Следите, чтобы объёмы теплоносителя оставались в рабочем диапазоне.

ADVERTENCIA_MODULO_QUIMICO_ACTIVO;Эта функция рекомендуется только для опытных игроков. Поведение реактора и поддержание работы станции значительно отличаются от игры с выключенной функцией. <b>ТОЛЬКО ДЛЯ ОПЫТНЫХ ИГРОКОВ. ВЫ ПРЕДУПРЕЖДЕНЫ!</b>

MODO_AO_ENCENDIENDO_A;ВКЛЮЧЕНИЕ
MODO_AO_ENCENDIENDO_A;.
MODO_AO_ENCENDIENDO_A;ЗАГРУЗКА ОПЕРАЦИОННОЙ СИСТЕМЫ
MODO_AO_ENCENDIENDO_A;WINDOWS CE 0.0.2.5 (АЛЬФА)
MODO_AO_ENCENDIENDO_A;ОПЕРАЦИОННАЯ СИСТЕМА ЗАГРУЖЕНА ЧАСТИЧНО
MODO_AO_ENCENDIENDO_A;ПОСМОТРИТЕ ЖУРНАЛ ДЛЯ АНАЛИЗА НАЙДЕННЫХ ОШИБОК (100234)
MODO_AO_ENCENDIENDO_A;.
MODO_AO_ENCENDIENDO_A;АКТИВАЦИЯ ВНЕШНИХ ДАТЧИКОВ
MODO_AO_ENCENDIENDO_A;.
MODO_AO_ENCENDIENDO_A;ДАТЧИК: ЧЕЛОВЕК — OK
MODO_AO_ENCENDIENDO_A;ДАТЧИК: ДЕМОНЫ — СБОЙ
MODO_AO_ENCENDIENDO_A;.
MODO_AO_ENCENDIENDO_A;АКТИВАЦИЯ ИНСТРУМЕНТОВ
MODO_AO_ENCENDIENDO_A;.
MODO_AO_ENCENDIENDO_A;ИНСТРУМЕНТ: УНИВЕРСАЛЬНЫЙ ЭЛЕКТРОРЕЗАК — OK
MODO_AO_ENCENDIENDO_A;ИНСТРУМЕНТ: ПРЕСС-ЗАЖИМ — OK
MODO_AO_ENCENDIENDO_A;.
MODO_AO_ENCENDIENDO_A;АНАЛИЗ АККУМУЛЯТОРА
MODO_AO_ENCENDIENDO_A;.
MODO_AO_ENCENDIENDO_A;ЗАРЯД АККУМУЛЯТОРА: 98 %
MODO_AO_ENCENDIENDO_A;.
MODO_AO_ENCENDIENDO_A;ПРОЦЕСС ЗАВЕРШЁН

T_CAJABATERIAAO;Отсек аккумулятора
D_CAJABATERIAAO;Содержит аккумулятор, обеспечивающий работу ОП. Аккумулятор можно извлечь для замены. Зарядка возможна, только если батарея установлена в этот отсек, а ОП находится на зарядном устройстве.

UPGRADE_BOMBA_DOSIFICADORA_AUMENTO_POTENCIA;Увеличивает нагнетательную способность насоса, сохраняя прежние показатели потребления и износа.

UPGRADE_BOMBA_DOSIFICADORA_REDUCCION_CONSUMO;Снижает общее энергопотребление, необходимое для работы, сохраняя прежнюю производительность.

UPGRADE_BOMBA_DOSIFICADORA_AUMENTO_RESISTENCIA;Укрепляет конструкцию насоса и улучшает внутренние компоненты, повышая его устойчивость к постоянному использованию и износу.

VELOCIDAD_LIMITADA;Скорость ограничена из-за износа или повреждения

T_BOMBA_VELOCIDAD_REDUCIDA;Скорость ограничена из-за износа или повреждения
D_BOMBA_VELOCIDAD_REDUCIDA;Если индикатор горит, насос не может достичь требуемой скорости из-за износа или внутреннего повреждения. Требуется обслуживание.

AVISO_UPGRADE_SIN_CONFIRMACION;Удерживайте [SHIFT], чтобы пропустить подтверждение

T_Interruptor_Bomba_Camion;Насос для откачки химикатов
D_Interruptor_Bomba_Camion;Включает насос, который откачивает содержимое из автоцистерны, подключённой к зоне разгрузки секции в секторе химической обработки.

T_Interruptor_Conectar_Camion;Выключатель подключения насоса откачки
D_Interruptor_Conectar_Camion;Обеспечивает правильную состыковку и безопасное соединение автоцистерны с насосом для откачки химикатов. Выключатель необходимо активировать перед началом откачки, чтобы обеспечить безопасное соединение и предотвратить утечку или случайное отсоединение в процессе.

T_REF_PILETA_RESERVORIO;БАК ТЕПЛОНОСИТЕЛЯ БАССЕЙНА АЗ
D_REF_PILETA_RESERVORIO;Показывает уровень заполнения резервного бака, используемого для снабжения внешнего резервуара (бассейна) активной зоны.

STEAM_LOGGED_IN;Выполнен вход
STEAM_LOGGED_OUT;Выполнен выход

ANALISIS_REALIZADOS;Проведён анализ: {0}

TURBINE_SELECTOR;ВЫБОР ТУРБИНЫ

TAN_TURBINA_GENERADORA;УСТАНОВКА <color=green><b>{0}</b></color> — ПЕТЛЯ <color=green><b>[ {1} ]</b></color><br>ОЧКИ ПРЕСТИЖА: <color=green><b>{2}</b></color><br>ВРЕМЯ СБОРКИ: <color=green><b>{3}</b></color> Ч.

TL_TURBINA_ELECTRICA;<b>ЭЛЕКТРОГЕНЕРАТОР</b><br><br>01: Целостность: {V0061} % | Износ: {W0061} %<br>{M0061}<br>02: Целостность: {V0261} % | Износ: {W0261} %<br>{M0261}<br>03: Целостность: {V0361} % | Износ: {W0361} %<br>{M0361}<br><br>

VVCAM_MUL_ON;МУЛЬТИКАМЕРА ВКЛ.
VVCAM_MUL_OFF;МУЛЬТИКАМЕРА ВЫКЛ.
VVCAMS;1 — РЕАКТОРНЫЙ ЗАЛ<br>2 — АКТИВНАЯ ЗОНА (ВНУТРИ)<br>3 — МАШИННЫЙ ЗАЛ<br>4 — КОНДЕНСАТОРНАЯ<br>5 — ТРАНСФОРМАТОРНАЯ <br>6 — ТОПЛИВНОЕ ХРАНИЛИЩЕ<br>7 — ХИМИЧЕСКИЙ ЦЕХ<br>8 — ВНУТРЕННЕЕ СНАБЖЕНИЕ<br>9 — ГЕНЕРАТОРНАЯ<br>10 — ГРАДИРНИ<br>11 — ПОГРУЗОЧНАЯ СТАНЦИЯ<br>12 — ДОСТУП ПОСТАВЩИКА

T_InterruptorEncenderVVCAM;Видеонаблюдение
D_InterruptorEncenderVVCAM;Включает и выключает монитор видеонаблюдения.

T_InterruptorMulticamaraVVCAM;Видеонаблюдение
D_InterruptorMulticamaraVVCAM;Переключается между режимами показа с одной камеры и четырёх одновременно.

T_TecladoNumerico_VIGILANCIA;Видеонаблюдение
D_TecladoNumerico_VIGILANCIA;Позволяет выбрать помещение для наблюдения. В режиме одной камеры: введите номер камеры и нажмите «УСТАНОВИТЬ». В режиме мультикамеры: введите номер монитора и номер камеры, затем нажмите «УСТАНОВИТЬ».

CONDICIONES_REPARACION_EVAPORADOR;Для проведения техобслуживания необходимо закрыть входной и выходной клапаны парогенератора.

ENVIAR_COMANDO;Отправить команду

AO_COMANDO_SIGUEME;Следовать
AO_COMANDO_DEJA_DE_SEGUIRME;Перестать следовать
AO_COMANDO_ANALIZA_TU_ALREDEDOR;Просканировать окружение
AO_COMANDO_ANALIZA_EL_AREA;Просканировать область...
AO_COMANDO_ANALIZA_DISPOSITIVO;Проанализировать устройство...
AO_COMANDO_CANCELAR;Отменить текущую команду

AO_COMANDO_AYUDA_0;Приказать ОП следовать за вами. Если ОП не сможет добраться до вашего местоположения, он подождёт в ближайшей доступной точке или попытается найти обходной путь. ОП не может следовать за вами за пределами комплекса. Если ОП выполняет какую-либо задачу, он немедленно прекратит её, чтобы исполнить эту команду.

AO_COMANDO_AYUDA_1;Приказать ОП прекратить следовать за вами. Если у ОП есть разрешение на свободное перемещение, он приступит к выполнению. В противном случае он будет ждать на текущей позиции. Эта команда не сработает, если ОП не следует за вами.

AO_COMANDO_AYUDA_2;Приказать ОП просканировать ближайшие устройства, кабели и трубы с его текущей позиции. Эта команда не сработает, если ОП находится в диспетчерской.

AO_COMANDO_AYUDA_3;Приказать ОП просканировать все устройства, кабели и трубы в указанной вами области. Если ОП выполняет какую-либо задачу, он немедленно прекратит её, чтобы исполнить эту команду.

AO_COMANDO_AYUDA_4;Приказать ОП просканировать указанное устройство. Если ОП выполняет какую-либо задачу, он немедленно прекратит её, чтобы исполнить эту команду.

AO_COMANDO_AYUDA_5;Отменяет выполняемую ОП команду.

POR_FAVOR_ESPERE;Подождите...

SALA_SALA_TRATAMIENTOS;ПОМЕЩЕНИЕ ХИМИЧЕСКОЙ ОБРАБОТКИ

AO_COMANDO_NO_SELECCIONADO;Команда не выбрана

ANALIZAR_CERCANIAS;АНАЛИЗ БЛИЖАЙШИХ УСТРОЙСТВ

ANALIZAR_ROOM;АНАЛИЗ ЗАПРОШЕННОГО СЕКТОРА

ANALIZAR_DISPOSITIVO;АНАЛИЗ ЗАПРОШЕННОГО УСТРОЙСТВА

AO_COMANDO_CERCANIAS_SECTOR_INVALIDO;Невозможно проанализировать текущий сектор

FUSIBLES_MONITOR

SALA_ZONA_TESTING;ЗОНА ИСПЫТАНИЙ

SALA_ZONA_TESTING_AVISO_TITULO;ЗОНА ИСПЫТАНИЙ

SALA_ZONA_TESTING_AVISO_DESCRIPCION;Вы находитесь в зоне испытаний компании Nucleares. Это зона с ограниченным доступом. Ваша безопасность не гарантируется. Испытания могут пойти не по плану или не пройти вовсе. ВЫ ПРЕДУПРЕЖДЕНЫ.

IMPOSIBLE_CANCELAR_COMANDO;Не удалось отменить команду

SALA_CONDENSADOR;КОНДЕНСАТОРНАЯ

T_NUC_PARADA_EMERGENCIA;АВАРИЙНАЯ ОСТАНОВКА
D_NUC_PARADA_EMERGENCIA;Индикатор мигает во время аварийной остановки.

Demand_profile;Профиль потребления
BONUS;БОНУС
PENALTY;ШТРАФ
PERFIL_DEMANDA_MIN;НИЗКОЕ
PERFIL_DEMANDA_MED;ОБЫЧНОЕ
PERFIL_DEMANDA_MAX;ЧРЕЗВЫЧАЙНОЕ
PERFIL_DEMANDA_0;Начинается с минимального значения, постепенно возрастает в течение дня, а затем снижается вечером.
PERFIL_DEMANDA_1;Начинается с низкого значения, постепенно возрастает в течение дня, достигает пика в полдень и снижается поздним вечером.
PERFIL_DEMANDA_2;Начинается со среднего значения, постепенно возрастает, достигая пика утром и ещё раз в начале вечера, а затем снижается поздним вечером.
PERFIL_DEMANDA_3;Начинается со среднего значения, постепенно возрастает с колебаниями до 10 %, достигает пика утром и ещё раз в начале вечера, а затем снижается поздним вечером.
PERFIL_DEMANDA_4;Начинается со среднего значения, постепенно возрастает с колебаниями до 25 %, достигает пика утром и ещё раз в начале вечера, а затем снижается поздним вечером.

EFFICIENCY;ЭФФЕКТИВНОСТЬ
ESTIMATED;ПРОГНОЗ
ESTIMATED_DEMAND;ПРОГНОЗ ПОТРЕБЛЕНИЯ
AVISO_PERFIL_DEMANDA_COMPLEJO;ТЕКУЩИЙ ПРОФИЛЬ ПОТРЕБЛЕНИЯ НЕ ПОЗВОЛЯЕТ ТОЧНО РАССЧИТАТЬ ПРОГНОЗ ПОТРЕБЛЕНИЯ НА БЛИЖАЙШИЕ ЧАСЫ.

APROXIMADO_POR_HORA;ПРОГНОЗ ПОЧАСОВОГО ПОТРЕБЛЕНИЯ

POWERKW;МОЩНОСТЬ (кВт)
POWERMWH;ВЫРАБОТКА (МВтч)

External_Power_Supply_Breaker;Выключатель внешнего энергоснабжения

CONTROL_ROD_BANKS;Группы регулирующих стержней
OPEN_CORE_GATES;ОТКРЫТЬ ШЛЮЗЫ АЗ
CLOSE_CORE_GATES;ЗАКРЫТЬ ШЛЮЗЫ АЗ

SELECT_FUEL_BLOCK;ВЫБРАТЬ ТОПЛИВНЫЙ БЛОК
CORE_BAY_LOAD_FUEL;ЗАГРУЗИТЬ<br>ТОПЛИВО<br><br><br><br><br><br>ИЗОЛИРОВАТЬ<br>ОТСЕК
CORE_BAY_UNLOAD_FUEL;ВЫГРУЗИТЬ<br>ТОПЛИВО<br><br><br><br><br><br>ИЗОЛИРОВАТЬ<br>ОТСЕК
HATCH;ЛЮК
SAFETY_OVERRIDE;СНЯТИЕ ЗАЩИТЫ
OPEN_HATCH;ОТКРЫТЬ ЛЮК
CLOSE_HATCH;ЗАКРЫТЬ ЛЮК

OMITIR_AYUDAS_INICIALES;Пропустить обучение и активировать все элементы управления.

DEMANDA_SEGUN_NIVEL;Растущее потребление в зависимости от уровня

PURGE_VALVE;КЛАПАН ПРОДУВКИ

CONTROL_ROD_GROUP;ГРУППА РЕГУЛИРУЮЩИХ СТЕРЖНЕЙ

HYDRAULIC_FLUID;ГИДРАВЛИЧЕСКАЯ ЖИДКОСТЬ

TE_BARRA_DE_CONTROL;РЕГУЛИРУЮЩИЙ СТЕРЖЕНЬ

MAQUINA_TITULO_BARRA_DE_CONTROL;РЕГУЛИРУЮЩИЙ СТЕРЖЕНЬ

MAQUINA_DESCRIPCION_BARRA_DE_CONTROL;Используются для регулирования деления путём контроля количества нейтронов в активной зоне реактора. Ввод и вывод стержней позволяет регулировать выходную мощность реактора и поддерживать стабильность и безопасность реакции.

ALL;ВСЁ
NONE;НИЧЕГО
ONLY_DAMAGED_COMPONENTS;Только повреждённые компоненты
INCLUDE_HELP;Включить подсказки и рекомендации
AVISO_FILTROS_ACTIVOS_REPORTE_MANTENIMIENTO;Из-за применённых фильтров отображаются не все элементы.

T_BOMBA_CIRCULACION_QUIMICA;ХИМИЧЕСКИЙ НАСОС
T_BOMBA_DOSIFICADORA;НАСОС-ДОЗАТОР

ADVERTENCIA_REINICIO_REQUERIDO;Для применения изменений требуется перезапуск игры.

AVISO_TECLAS_SALIDA_ESCALERA;Чтобы слезть с лестницы, нажмите [A], [ПРОБЕЛ] или [D].

CORE_ACCESS;ДОСТУП К АКТИВНОЙ ЗОНЕ
ENGINE_ROOM;МОТОРНОЕ ОТДЕЛЕНИЕ СТЕРЖНЕЙ
CONTROL_ROD_ROOM;ЗАЛ ТЕХОБСЛУЖИВАНИЯ АКТИВНОЙ ЗОНЫ
SUBSUELO_CORE;ПОДЗЕМНЫЙ УРОВЕНЬ АЗ 
SALA_SUBSUELO_CORE;ПОДЗЕМНЫЙ УРОВЕНЬ АЗ

UBICACION_ABREVIADO;МЕСТ.

AUTOMATIC_CLOSING;АВТОМАТИЧЕСКОЕ ЗАКРЫТИЕ

Floodgates_open;Шлюзы уже открыты.

Floodgates_no_power;Управление шлюзами активной зоны невозможно. Отсутствует питание.

Floodgates_not_safe_water;Открывать люк небезопасно: внутри вода.

Floodgates_temp_not_safe;Открывать люк небезопасно: очень высокая температура.

Floodgates_opening;Открытие шлюзов

Floodgates_close;Шлюзы уже закрыты.

Floodgates_closing;Закрытие шлюзов

New_task_bay;Новая задача в отсеке:

Tarea_Finalizada;Задача выполнена

OTRA_TAREA_ACTIVA;ОШИБКА. Есть другая активная задача.

FALLA_PISTON;ОШИБКА. Отказ поршня.

CORE_INSEGURO;ОШИБКА. ОПАСНОЕ СОСТОЯНИЕ АКТИВНОЙ ЗОНЫ.

FALLA_COMPUERTA;ОШИБКА. ОТКАЗ ШЛЮЗА.

BAHIA_VACIA;ОШИБКА. ОТСЕК ПУСТ.

COMBUSTIBLE_INVALIDO;ОШИБКА. НЕПОДХОДЯЩЕЕ ТОПЛИВО.

BAHIA_OCUPADA;ОШИБКА. ОТСЕК НЕ ПУСТ.

COMBUSTIBLE_ATASCADO;ТОПЛИВНЫЙ БЛОК ЗАСТРЯЛ.

EXTRACCION_INSEGURA;НЕБЕЗОПАСНОЕ ИЗВЛЕЧЕНИЕ ТОПЛИВА.

EXTRACCION_INSEGURA_SHUTDOWN;ТРЕБУЕТСЯ АКТИВИРОВАТЬ РЕЖИМ ОСТАНОВА.

EXTRACCION_PROHIBIDA_REACTIVIDAD;НЕБЕЗОПАСНОЕ ИЗВЛЕЧЕНИЕ ТОПЛИВА. ПРИСУТСТВУЕТ ДЕЛЯЩИЙСЯ МАТЕРИАЛ.

EXTRACCION_INSEGURA_VALOR;Небезопасное извлечение. Всё ещё присутствует делящийся материал.

IMPOSIBLE_ASOCIAR;ОШИБКА. НЕВОЗМОЖНО СОЕДИНИТЬ.

IMPOSIBLE_DESASOCIAR;ОШИБКА. НЕВОЗМОЖНО РАЗЪЕДИНИТЬ.

PISTON_ABAJO;Гидравлический поршень опущен

PISTON_ARRIBA;Гидравлический поршень поднят

ACCION_PELIGROSA;НЕДОПУСТИМОЕ ДЕЙСТВИЕ. ОПАСНОЕ ДЕЙСТВИЕ

OVERWRITE_PROGRESS;ПЕРЕЗАПИСАТЬ ПРОГРЕСС
OVERWRITE_PROGRESS_DESC;Вы уверены, что хотите <b>ПЕРЕЗАПИСАТЬ</b> выбранный прогресс?

NEW_SAVE;НОВОЕ СОХРАНЕНИЕ

STOCK_INSUFICIENTE;Недостаточно запасов.

AVISO_FUNCIONAMIENTO_SAVE_APP;ВЫБЕРИТЕ СОХРАНЕНИЕ, КОТОРОЕ ХОТИТЕ ПЕРЕЗАПИСАТЬ, ИЛИ НАЖМИТЕ КНОПКУ «НОВОЕ СОХРАНЕНИЕ», ЧТОБЫ СОХРАНИТЬ ПРОГРЕСС В НОВЫЙ ФАЙЛ.

BLOQUE_COMBUSTIBLE_CORE_ESPECIFICACIONES;{0}. Мощность: {1}.

URANIO;УРАН
URANIO_GRAFITO;УРАН-ГРАФИТ
DIOXIDO_URANIO;ДИОКСИД УРАНА

SENSOR;ДАТЧИК

APP_TAREAS_OPERATIVAS_TITULO;ОПЕРАЦИОННЫЕ ЗАДАЧИ

CORE_LOADING_BAY;Загрузочный отсек АЗ

DISCARD_FUEL;УТИЛИЗИРОВАТЬ ТОПЛИВО
DISCARD_FUEL_DESC;Перемещает топливный блок из активной зоны в устройства окончательной утилизации. Утилизированное топливо не подлежит восстановлению.

INSTALL_FUEL;УСТАНОВИТЬ ТОПЛИВО
INSTALL_FUEL_DESC;Перемещает топливный блок из защитного контейнера в активную зону.

LOAD_BDC;УСТАНОВИТЬ РЕГУЛИРУЮЩИЙ СТЕРЖЕНЬ
LOAD_BDC_DESC;Перемещает регулирующий стержень из защитного контейнера в активную зону.

UNLOAD_BDC;ИЗВЛЕЧЬ РЕГУЛИРУЮЩИЙ СТЕРЖЕНЬ
UNLOAD_BDC_DESC;Перемещает регулирующий стержень из активной зоны в защитный контейнер.

DESC_TAREA_DISCARD;Выберите отсек активной зоны с топливным блоком, требующим утилизации. Затем выберите контейнер для окончательного захоронения, чтобы его перевезти. Люк отсека активной зоны должен быть открыт, а выбранный контейнер для захоронения — пуст. Утилизированное топливо не подлежит восстановлению.

DESC_TAREA_INSTALL;Выберите топливный блок для транспортировки в активную зону и загрузочный отсек, куда он будет установлен. Люк загрузочного отсека должен быть открыт, а сам отсек — пуст.

DESC_TAREA_INSTALL_BDC;Выберите регулирующий стержень для транспортировки и установки в активную зону. Двигатель регулирующих стержней должен быть выключен.

DESC_TAREA_UNINSTALL_BDC;Выберите регулирующий стержень для транспортировки из активной зоны в контейнеры. Чтобы извлечь регулирующий стержень, его необходимо полностью вывести из активной зоны. Двигатель регулирующих стержней должен быть выключен.

FINAL_DISPOSAL_NO_SELECCIONADO;НЕОБХОДИМО ВЫБРАТЬ КОНТЕЙНЕР ДЛЯ ЗАХОРОНЕНИЯ
COMBUSTIBLE_DISPONIBLE_NO_SELECCIONADO;НЕОБХОДИМО ВЫБРАТЬ ТОПЛИВНЫЙ БЛОК

BAHIA_NO_SELECCIONADA;НЕОБХОДИМО ВЫБРАТЬ ОТСЕК АКТИВНОЙ ЗОНЫ

BARRA_NO_SELECCIONADA;НЕОБХОДИМО ВЫБРАТЬ ПОЗИЦИЮ СТЕРЖНЯ

ROD_POS_NO_SELECCIONADA;НЕОБХОДИМО ВЫБРАТЬ ПОЗИЦИЮ РЕГУЛИРУЮЩЕГО СТЕРЖНЯ

ERROR_INTERNO;ВНУТРЕННЯЯ ОШИБКА.

ERROR_BAHIA_NOT_SAFE;ОТСЕК НЕБЕЗОПАСЕН ДЛЯ ЗАГРУЗКИ ИЛИ ВЫГРУЗКИ.

ERROR_EXTRAER_BLOQUE_BAHIA;НЕВОЗМОЖНО ИЗВЛЕЧЬ ТОПЛИВО ИЗ ГРУЗОВОГО ОТСЕКА.

ERROR_DEPOSITAR_BLOQUE_DISPFINAL;НЕВОЗМОЖНО ПОМЕСТИТЬ ТОПЛИВО ДЛЯ ЗАХОРОНЕНИЯ.

ERROR_DEPOSITAR_BLOQUE_BAHIA;НЕВОЗМОЖНО УСТАНОВИТЬ ТОПЛИВО В ГРУЗОВОЙ ОТСЕК.

ERROR_EXTRAER_COMBUSTIBLE_DISPONIBLE;НЕВОЗМОЖНО ИСПОЛЬЗОВАТЬ ТОПЛИВНЫЙ БЛОК.

ERROR_EXTRAER_BDC_DISPONIBLE;НЕВОЗМОЖНО ИЗВЛЕЧЬ СТЕРЖЕНЬ.

ERROR_EXTRAER_BDC_DISPONIBLE_POS;НЕВОЗМОЖНО ИЗВЛЕЧЬ СТЕРЖЕНЬ. ГЛУБИНА ПОГРУЖЕНИЯ ДОЛЖНА БЫТЬ МЕНЕЕ {0} %.

ERROR_POS_BDC_OCUPADA;УСТАНОВКА НЕВОЗМОЖНА. СТЕРЖЕНЬ УЖЕ УСТАНОВЛЕН.

ERROR_POS_BDC_VACIA;ИЗВЛЕЧЕНИЕ НЕВОЗМОЖНО. РЕГУЛИРУЮЩИЙ СТЕРЖЕНЬ НЕ УСТАНОВЛЕН

ERROR_EXTRAER_BDC_CORE;НЕ УДАЛОСЬ ИЗВЛЕЧЬ РЕГУЛИРУЮЩИЙ СТЕРЖЕНЬ.

ERROR_CONTENEDORES_BDC_VACIOS;В КОНТЕЙНЕРАХ НЕТ РЕГУЛИРУЮЩИХ СТЕРЖНЕЙ.

ERROR_INSTALANDO_BDC;УСТАНОВКА НЕВОЗМОЖНА

ERROR_UNINSTALANDO_BDC;ИЗВЛЕЧЕНИЕ НЕВОЗМОЖНО.

ERROR_GUARDANDO_BDC;НЕ УДАЛОСЬ ПОМЕСТИТЬ РЕГУЛИРУЮЩИЙ СТЕРЖЕНЬ В КОНТЕЙНЕР.

ERROR_MOTOR_BDC_ACTIVO;ДВИГАТЕЛЬ РЕГУЛИРУЮЩИХ СТЕРЖНЕЙ ВЫБРАННОГО ОТСЕКА ДОЛЖЕН БЫТЬ ВЫКЛЮЧЕН.

TAREA_COMPLETADA_CON_EXITO;ЗАДАЧА ВЫПОЛНЕНА

BDC_DISPONIBLES_PARA_INSTALAR;<b>РЕГУЛИРУЮЩИЕ СТЕРЖНИ</b><br>ТРЕБУЕТСЯ: {0}<br>В КОНТЕЙНЕРАХ: <color=green>{1}</color>

CONTENEDORES_DISPONIBLES_PARA_DESINSTALAR_BDC;<b>РЕГУЛИРУЮЩИЕ СТЕРЖНИ</b><br>ТРЕБУЕТСЯ: {0}<br>СВОБОДНЫХ КОНТЕЙНЕРОВ: <color=green>{1}</color>

CONFIRM;ПОДТВЕРДИТЬ

ESTADOS_ESCOTILLAS;ЛЮК<br><br>ЗАЩИЩЁН<br><br>ОТКРЫТ<br><br>ЗАКРЫТ

T_AISLAR_COM_SELECCIONADO;ИЗОЛИРОВАТЬ ОТСЕК
D_AISLAR_COM_SELECCIONADO;Активирует поршень, который поднимает защитное уплотнение в верхнюю камеру активной зоны, герметизируя отсек и позволяя безопасно открыть грузовой люк. Это действие можно выполнить, только если отсек пуст или содержит блок отработанного топлива без делящегося материала.

T_REINTRODUCIR_COM_SELECCIONADO;СНЯТЬ ИЗОЛЯЦИЮ ОТСЕКА
D_REINTRODUCIR_COM_SELECCIONADO;Активирует поршень, который опускает защитное уплотнение в нижнюю камеру активной зоны. Если установлен топливный блок, защитное уплотнение будет нарушено.

T_COM_CERRAR_ESCOTILLA;ЗАКРЫТЬ ЛЮК
D_COM_CERRAR_ESCOTILLA;Закрывает защитный люк выбранного грузового отсека.

T_COM_ABRIR_ESCOTILLA;ОТКРЫТЬ ЛЮК
D_COM_ABRIR_ESCOTILLA;Открывает защитный люк выбранного грузового отсека. Перед открытием люка отсек должен быть изолирован. Термоконтроль: люк можно открыть, только если внутренняя температура находится в безопасных пределах.

TITULO_PROTOCOLO_COM;ЗАГРУЗКА/ВЫГРУЗКА ТОПЛИВА
DETALLE_PROTOCOLO_COM;1) Снизьте уровень воды во внешнем резервуаре.<br>2) Изолируйте отсек.<br>3) Откройте люк.<br>4) Запустите задачу загрузки с планшета.<br>5) Закройте люк.<br>6) Снимите изоляцию с отсека.

IMPOSSIBLE_ACTIVATE_PISTON;НЕВОЗМОЖНО АКТИВИРОВАТЬ ПОРШЕНЬ

T_PanelEstadoCombustibles;ОТСЕКИ ЗАГРУЗКИ ТОПЛИВА
D_PanelEstadoCombustibles;Панель состояния отсеков загрузки топлива. Чёрный цвет — отсек пуст. <color=red>Красный</color> — топливо загерметизировано в верхней камере. <color=yellow>Жёлтый</color> — топливо загружено.

AVISO_REQUERIMIENTO_BAHIAS;ГРУЗОВОЙ ОТСЕК НЕЛЬЗЯ ОТКРЫТЬ ПРИ НАЛИЧИИ ВОДЫ, А ТАКЖЕ ЕСЛИ ОН НЕ ИЗОЛИРОВАН И НЕ ЗАЩИЩЁН.

ERROR_MODO_SHUTDOWN;ОШИБКА. РЕЖИМ АВАРИЙНОГО ОСТАНОВА.

CORE_BDC_BAYS;РЕГУЛИРУЮЩИЕ СТЕРЖНИ

CONTROL_ROD_CONTAINERS;КОНТЕЙНЕРЫ ДЛЯ РЕГУЛИРУЮЩИХ СТЕРЖНЕЙ

CONTROLADOR_DE_LAS_BDC;КОНТРОЛЛЕР ДВИГАТЕЛЯ РЕГУЛИРУЮЩИХ СТЕРЖНЕЙ

SALA_MOTORES_BDC;МОТОРНОЕ ОТДЕЛЕНИЕ

SALA_SALA_MOTORES_BDC;МОТОРНОЕ ОТДЕЛЕНИЕ

SALA_MOTORES_BDC_LARGO;МОТОРНОЕ ОТДЕЛЕНИЕ РЕГУЛИРУЮЩИХ СТЕРЖНЕЙ

SUBSUELO_CORE;ПОДЗЕМНЫЙ УРОВЕНЬ АЗ

MAIN_SWITCHES;ГЛАВНЫЕ ПЕРЕКЛЮЧАТЕЛИ

TOOLTIP_BDC;<b><color=yellow>РЕГУЛИРУЮЩИЙ СТЕРЖЕНЬ</b></color><br><br>Состояние: {0}<br>Целостность: {1} %

TOOLTIP_FUEL;<b><color=yellow>ТОПЛИВНЫЙ БЛОК</b></color><br><br>{0}

STUCK;Заклинило

DEGRADED;ИЗНОС

Services;Обслуживание

TE_ELIMINAR_BARRA_DE_CONTROL;Выберите регулирующий стержень, который нужно утилизировать
TE_ELIMINAR_BARRA_DE_CONTROL_CANTIDAD;Цел.: {0}

BANCO_RESISTOR_Caracteristicas_Clase_A;Макс. мощность:<br><b><color=green>34 000 кВт</color></b>
BANCO_RESISTOR_Caracteristicas_Clase_B;Макс. мощность:<br><b><color=green>45 000 кВт</color></b>
BANCO_RESISTOR_Caracteristicas_Clase_C;Макс. мощность:<br><b><color=green>94 000 кВт</color></b>

APPLY_TO_ALL_BAYS;ПРИМЕНИТЬ КО ВСЕМ ОТСЕКАМ

FACTOR_TERMICO;Тепловой коэффициент
T_NUC_FACTOR_TERMICO;Тепловой коэффициент
D_NUC_FACTOR_TERMICO;Коэффициент тепловой мощности — показатель мощности реактора. Чем выше тепловой коэффициент, тем больше энергии будут вырабатывать электрогенераторы. Тепло, выделяемое реактором, осуществляя термодинамический цикл, который вращает турбины и производит электроэнергию.

CONDICIONES_REPARACION_BARRAS_DE_CONTROL_MOTOR_HIDRAULICO;Для проведения техобслуживания гидравлический двигатель должен быть выключен.

